date,review,rating,isEdited,title,userName,Country
2023-04-09 08:01:07,I don’t have a smart watch but even without one this app has some extremely helpful features like the period tracker. It also integrates well with my asthma app making it easy to track and visualise trends in my peak flow. The medications reminders are really helpful but need improvement. It isn’t useful for tracking HRT because you can’t set a monthly cycle where you take pills for 12 days each month. It would be great if the app could calculate when I should start and stop taking them in every 28 days. Different HRT plans have different stop/start lengths so if Apple could add this feature I’d change my review to 5 stars.,4,False,Good but could be even better,Gingerjo100,GB
2023-05-28 14:32:27,"One of my medication requires to be taken at regular intervals - 3 day with 4 hours in between. But it doesn’t have to be the exact time everyday. As long as it’s 4 hours after I’ve taken the first one in the morning.

I know a lot of people take similar meds and it would be really helpful to have a function where the medication reminder automated based on whenever the first pill of the day",3,False,Please improve medication tracking,Plantaholism,GB
2023-04-02 10:03:31,"Enjoying the data it’s gathering. Would be good to have guidance on nutrient intake etc on the analysis/dashboard. Also - as someone with Crohns, having the ability to input Bowel movements would be great. I use an app called Bowelle, which records lots of information and reads/writes into the app, but not actual Bowel Motions. It’d be good to have something like this, so I can see if things are influencing my well-being and health easier.
Edit - would also be good to be able to overlay data graphs. Eg I’ve had a sore throat, which I’ve entered, would be good to overlay that across over data, eg sleep, nutrition etc, to see if there’s a decrease/increase and maybe a reason for symptoms",4,False,Good start,TDC55,GB
2022-01-12 13:03:49,"To the Apple Developers of the Health App. 

In certain ways I find it extremely helpful if I can write a small note when inputting manual data. An example would be in the Blood Pressure data. 

The input ‘Add Data’ in this case limits the user to fixed strings (a date, a time a reading).

The addition of a simple Note text box would be of immense value. Limited, say to 20 Characters.

A high reading cannot be expanded on. It may be higher than normal but there’s a good reason, a note text box would allow me to ‘qualify’ such an anomaly.
 
This feedback is applicable to all aspects of the Health App where it isn’t obvious why numbers are unusual or unexpected. I would then rate as ***** Stars.

The App is an extremely well developed piece of work, and I’m enormously grateful to be able to record my health activity, using it with my Apple Watch. Maybe you could consider this suggestion in a future update, thanks guys.",5,False,Apple Health App - Feedback,😌 Comment,GB
2023-01-16 15:12:38,"I have been using the apple health app for the last 6months to keep track of weight, temperatures, periods etc etc. Until now I didn’t have any complaints, it was easy enough to add data and I used other apps to view/analyse the data.
This morning I tried to add a temperature but the app stopped working, the dashboard only showed yesterdays values, I couldn’t add new data, the graphs were empty, and when I tried to “show all data” it got stuck on a spinning disc. Only a full restart of my iPhone14pro would resolve it and get the data back, and even that only worked for 30mins before it stopped working again.
I don’t have the patience to restart my phone every time I use this app!",1,False,Shockingly unreliable,AkaChopsticks,GB
2022-07-26 13:52:10,"I noticed today, for the second time this month that the distance recorded was wrong.  This means probably distance and steps have been wrong all month and all my data on the exercise I have done walking and running is incorrect. I’ve always felt this app was pretty accurate before but not any more. Also if the app using gps and Apple maps data to calculate distance does that mean that Apple maps is also wrong (consequences for driving). Extremely disappointed -  will now have to get a different app. It’s also put me off getting an Apple watch. What has happened?",1,False,Why suddenly so inaccurate?,Rosered Mai,GB
2022-07-22 21:48:13,"I use this app solely for tracing my reproductive cycle. It’s really helpful tracing symptoms of headaches, mood changes, etc and logging the different flow levels. I would love it to actually log am/pm or specific times of day where menstruation starts/stops.
It’s good for monitoring other health related stuff such as your fitness and step counter. I love that it synchs to your Lock Screen for emergencies and people can see your emergency contacts list. Very helpful.",4,False,Pretty good for monitoring reproductive health,Little Eeper,GB
2022-09-26 17:37:47,"I’ve worked so hard over 3 years to improve my average daily step count for the year. This used to be displayed and it made me able to see how hard I had to work to achieve my goal for the year. Suddenly this info disappeared from the list of highlights and has never reappeared. What on earth is going on? If we’d had warning that this info would be hidden, I could have done the calculations myself, but I’ve lost more than 8 months of data summary with this change. I’m bitterly disappointed and have lost all faith in the app.",2,False,Gutted!,Saxgranny,GB
2022-09-26 08:30:08,"Come on folks, I actually TELL you via my watch when I’m settling down, but your sleep data still says I’m asleep before then (I’m not, I’m reading), and to compound the problem, you can’t edit the data. Your breakdown of sleep (deep, REM etc) is also way out. I’ve used the “AutoSleep” App for some time, an it seems very accurate (at least it knows when I’m asleep). It uses the same data source (the watch), so just WHY is this App sleep data so bad?!?!?! 
Note: I’ve also used Fitbit & Garmin as well, and they are better that the Health App at monitoring sleep.",2,False,Sleep data is HOPELESS!,Itsarz,GB
2023-02-04 10:55:34,"I’m switching from a specific app to Medications in Health to monitor my prescription dosages, but in one respect there is a problem. The other app allows me to choose whether to record taking a medication with many options - reschedule, on time, taken now etc. In this app, if I inadvertently tap Taken on a medication, I cannot even undo the mistake. I simply have to remember it was not taken. Any chance of reviewing this?",4,False,Medications,magicsnaps,GB
2023-01-03 09:30:07,"HRT, specifically progesterone isn’t generally taken non-stop. It is taken for a number of days, then stopped for a number of days and then taken again for a number of days. Need this cycle type to be added for medication reminders. 

Also have noticed that once the medication name and dosage has been added, you cannot edit the dosage if you have made a mistake. Please can you fix this. Thanks, Team.",3,False,Needs work to support women’s health,Ishbel,GB
2022-01-28 17:45:39,"So I’ve just got a new fossil 5e fitness tracker watch and tried to link the wear os by Google app to health, it started testing to connect then stopped responding. Now every time I try to go into it it just freezes and crashes. I tried to uninstall and reinstall but all that’s happened is it’s now no no longer on my Home Screen and I don’t know how to either add it again or stop it crashing or get it to pair with the wear os app! Very disappointed!",3,False,Just stopped working,sharonstevenson,GB
2022-11-28 00:09:21,"It’s not possible to set the amount of available pills and get a notification when they’re running low, this is really important for me as I need to remember to get the prescription two weeks in advance as there’s a very long queue to book an appointment.
It’s not possible to create one medication to be taken on a predefined set of days i.e. Monday, Wednesday and Friday.
Very poor design I’m afraid.",3,False,Medication section needs more features,Frafrafrafrafra,GB
2021-10-28 15:17:14,"It does it’s job of being a kind of secure central database for lots of health and workout related information from various sources, but there is no way to personalise the views in order to make all this information more intuitive. Being able to reorder the Favourites in the Summary would be so helpful… Also, the Highlights probably deserve their own tab in the app, while Sleep data, recently introduced, is still very basic compared with what third party apps can show you.",2,False,Could be so much better,calauza,GB
2023-01-27 09:41:59,"I have somehow turned the font to large on the health app and try as I might, I can't get it back to normal. Don't tell me to go to Settings> accessibility and then something there, it's not working and it's not the whole iPhone, just this app. 
I was half asleep having added the medication I had just taken. I remember seeing an up and down slider and something about this ' just this app' and I just pressed something and now it's a mess to the point where I've tried to delete it but can't. Please help me, the forum has messages a decade old.",1,False,Really annoyed,GeneGena,GB
2022-10-30 21:11:38,"Pretty decent app, should have loads more info on the things you track. Cycle tracking and medication tracking is probably the most useful thing this app has to offer. Kind of disappointing to say it’s from Apple though. Never had a “problem” with it. Just needs a bit more.",3,False,Decent app,~Ruby~*,GB
2023-01-09 01:57:19,"Before the update, i really like the app because it is tracking the real time i spent on the phone but now it tracks only when i set the schedule and this is the problem. When i set the schedule, the app weongly tracks the data. The app shows the time i put on schedule instead of real data. So, what is the point for using the app if it only shows the schedule not the real data tracking.

I really want the before update version back. 

And not only the sleep data that get worse. The pace tracking is also harder to read than before. Normally before the update, when i enter the app, it shows steps and sleep on that day right away. But now i have to tap on many buttons to get to see my steps count.

Please bring back the old version. This version is useless.",1,False,Poor Sleep tracking,Mindnoi,GB
2023-03-22 23:12:44,"Great this app but there’s one big issue I have with it currently, and hope it can be fixed. I have set up medication notifications, which are vital, but when getting the reminder I’m missing it because there’s no/very quiet notification sound. 
I get notifications about winding down through the health app and they’re fine, perfectly loud enough. Please sort this as it’s really useful IF I get the notifications on time",2,False,Great but…,Manckingman55,GB
2022-07-05 11:24:36,"Apple could really use a lesson in woman’s health. if you are offering a ‘cycle tracker’ you should know that a woman’s health goes beyond her fertile years. 
Try adding either an option to manually add a factor or automatically select more factors from your list which currently only offers these 3: pregnancy, lactation or contraceptive…
Women also go through menopause and then the fun continues… I truly hope you will fix this major bug.",2,False,Menopause not in cycle tracking???,Anala8,GB
2023-03-23 14:54:49,"The frequency for medication can not be changed for weeks. So for the contraceptive pill, you take that for three weeks and miss the fourth. There is no option to do this which seems very limited as you can even do this on the reminders and calendar apps. For example I have medication I take for two weeks and then stop for two weeks.",2,False,Improvement to the medication frequency,Lauralious,GB
2022-07-24 06:44:33,Worst app in history it won’t let me turn it off and who ever went on my phone and made it sent the alarm for 9pm and to wake up at 6am so the wee poo that done this is gonna pay ma mum kicked me oot because every morning an alarm was making her pee the bed ever time she heard it so not a good app don’t set up make and the worst part is you can’t even Delete the app or turn it off it dosent even deserve the one star I gave it so erm apple let me not be homeless and let me move back in with my mum,1,False,Why not to set this up!,loading38,GB
2022-11-13 15:46:23,"All starred items are thrown into a list organised alphabetical. So you have food values mixed with medication mixed with body values impossible to find anything as you have to remember Apple names. 

When you select an item you have an annoying completely uninteresting about box covering half the page. I read it once - now get rid of it. 

Some of the graphs calculations are plainly wrong. Calculating days with missing entries as 0 which means the average value shown is wrong.",1,False,Hopeles disorganised ui,Lars_fr,GB
2023-02-22 08:27:03,"The app is great, but is let down by the poor sleep stats. Also it would be great to have an option in the medication part to track the quantity of tablets you have and when to re-order etc.",4,False,"Good, but needs more features",Scuba...Steve,GB
2023-06-09 07:50:09,"When you add a medication that needs to be taken more than once per day the reminders do not work. The work around is you have to add each as a separate medication (e.g. Antibiotic1, Antibiotic2, etc). It’s annoying. In additional, once a medication is added you cannot edit the dosage (e.g. 50mg -> 500mg).",3,False,Medication reminders don’t work,ByteMarq,GB
2022-07-29 07:31:18,"Hi, Started using this app more now that I have an Apple Watch. Love the app generally but was wondering in the weigh section, instead of just having St for stones, you could have stones and pounds so tht I could record it more accurately. Having to work out the percentage that 8lbs are to a stone is frustrating.",4,False,Weight accuracy,Allbran69,GB
2023-04-17 08:25:04,"I use this app to monitor my medical condition, it has stopped working in as much as the app opens and then freezes. It is also affecting the way my phone works (I uninstalled to find out), freezing my Dexcom app. I have had to carry out a forced restart 3 times now. I wouldn’t care if it did this if it didn’t interfere with the management of my condition.",2,False,Please fix bugs,MHM8713,GB
2023-02-19 11:14:53,"I’ve been monitoring walking data for 3 months, and the App consistently under-measures distance walked by 20% or more. My height and other data has been input. As a result I don’t trust the step data either. Such a shame as having the phone in my pocket is such an easy way to keep an eye on my daily exercise.",3,False,Undercooked,JoggerPlodder,GB
2022-12-22 00:18:00,"Need to be able to order the items in the menu in my chosen order. Example , medications needs to be first as it’s my most used. It’s also my data, I want ways to export it and use it OR make an app that offers full screen access to graphs, etc on iPad and mac",3,False,"Needs improving, messy",Blakes7Fan,GB
2023-06-04 16:16:21,"This could be better. Not sure why apple chose not to work or improve certain apps. It’s about time this app has the features to track things properly withou having to synchronise third party apps. It has sections to add different nutrients but tells you to add them individually, when you could add food and it breaks it down like other apps. Come one apple!!! Work on this",1,False,Basic rubbish! Needs improvement!!!,WhoKnows05,GB
2022-11-27 22:25:25,"This’ll just be a lot easier than you can even imagine ,health is a big part of our lives as we get older it’ll grow with it’s power and this amazing app will encourage you to reach for higher targets and control your self .🤩",4,False,High five to health,happiness happens here,GB
2022-02-11 11:20:15,"A mediocre health app, does many things but only superficially. My main issue is that vo2 max is only calculated by walking and running activities. I’m a keen cyclist so there’s a big discrepancy between my actual vo2 max and the one reported in health. If this metric is calculated inefficiently I suspect others will be too.",3,False,Does everything superficially,kramwell,GB
2022-11-03 08:18:20,"I’ve been using this feature - I know I’ve been using it but the app seems to know differently!  I log a med as taken. I go back to log another one and it’s not showing the one I logged. If this happens over a few days and you miss it’s not tracking, it makes the app pointless. Getting frustrated with it.",2,False,Medication tracking,S-Panther,GB
2022-07-12 18:37:01,"I am using this app from a long time, but suddenly from few days this app is giving me wrong steps count, can you please help me to fix it..

Many thanks",5,False,Steps count incorrect,nidzz111,GB
2023-03-28 12:56:41,The trouble with this app it’s geared towards people who want to spend hours and hours exercising I’m 70 years old and comfortable with doing 3-4 miles per day but I’m constantly getting pushed to do more it’s made me ill so stopped using,3,False,Too much influence on making you go beyond your capabilities,Tony trout,GB
2021-10-27 17:54:43,"Love all the data the iOS version collects but it’s to constricted on a phone. With a really good desktop version of the app (not just a simple port) all that’s data could really be analysed and compared.

Make a desktop version Apple.",4,False,Needs a desktop version,David_N_,GB
2022-05-15 07:22:37,"I never use this app and decided to delete it, but it just comes up with ‘Remove from Home Screen’. I don’t want to remove it from my Home Screen, I want to delete it, but it just won’t do it. I’m sure it’s an alright app, which is why I rated 3 stars, but it just won’t delete!",3,False,Can’t delete,hpfan108,GB
2023-05-20 09:55:04,"I have noticed that the floors counter averages for weeks, months etc only using data from days when floors are climbed. This then gives a false average as it discounts non climbing days. Can this be fixed please.",3,False,Floors average problem,Antigravityboots,GB
2023-04-08 10:24:36,"After researching and checking all setting and trying various so called fixes, I still cannot get this app to sync with WearPro app. There are times I do not want to take my phone just to get steps etc. Just another apple trick to try and force people to buy there overpriced watches. Deleted the app and use a different one now that is actually better as it turns out.",1,False,Poor,Turdb0y,GB
2022-12-15 09:01:04,"Log all as taken for a medication has stopped working or they changed it what it does. It used to mark all days as taken, now its the same as “taken” button just for one day.",4,False,Broke,Bestone7,GB
2022-09-21 08:11:55,"Sleep does not work, does not show correct time spent in bed or any data regarding rem sleep etc. NOTHING!

Cardio fitness does not work, again shoes no data.

Cluttered UI

FULL of ADVERTS

Surely the people who designed this app can’t be so incompetent? I can only suppose you have deliberately made it this way too make users use 3rd party apps so that you benefit from the income stream theses app provide.

It does not help people to get fit when the Apple Health app itself is not fit for the purpose it is supposed to provide!

Provide uses of your expensive Phone / Watch combo a clutter free, easy to understand  way of recording and reviewing health activities,",1,False,"An utter mess of an app, broken functions …",kbGrom,GB
2023-02-01 21:01:50,"This app is frustratingly slow to update things like step count and also frequently gives me warnings to turn my music down. This can’t be switched off on my phone even though it’s apparently possible, I have googled it. It has now started to turn my music down when it decides I’ve had enough loud music. So annoying",1,False,Slow to update and bossy,Grrrgivemeanicknameicanuse!!!!,GB
2022-11-03 16:30:29,"Clearly designed to integrate with multiple healthtech services, incremental design is def the right approach. Overall pretty good especially in combination with apple watch. 
My one pet peev for now is applets/widgets…. please add them for health!!",4,False,"Not bad, attempts to do too much but solid foundation.",Fiction 108,GB
2022-04-22 20:58:41,I work out a lot but often forget to switch on a workout on my watch. It used to be really easy to browse workouts and add them manually but this functionality is no longer available. Please bring it back!? It makes no sense to have removed it. From a disappointed product manager.,1,False,Manually added workouts removed! Why?,Amosricardossss,GB
2021-12-05 10:16:48,"I have to input my running and walking distances manually since installing the update to IOS 15.1 on my iPhone 7. It just isn’t working. Even when I do the manual input, it changes the numbers so that it takes a few tries to get the distance right. Useless.",2,False,Doesn’t work after update to IOS 15.1 on iPhone 7,nicknameTakenTryAgain1000009,GB
2022-08-29 23:41:04,"The information about how many days passed since the menstrual flow ended is so useless. The important information is when the cycle started, please change so it's that info in the summary.",4,False,Menstrual cycle tracker,trzmielofon,GB
2022-10-27 04:16:07,Please make it possible to re arrange apps the way you want it on the front screen. Also the standing up stat is pretty useless and it would be better to have step count form the daily circle,3,False,Make it possible to rearrange apps,Stamfor Bridge Resident,GB
2022-10-10 12:48:33,"This is a great up but I wish it didn’t make you have to sign up in to everything. Because FYI, I’m not that sort of person. And it may need a few upgrades. Overall, it’s cool. 😎",4,False,Good but-,Blonde_Babe_19,GB
2022-10-09 12:30:53,"Has some really good trend data but forces you to turn on notifications. Feels like something from a growth hacking, user abusing, startup rather than something from Apple.",4,False,Requires notifications,Juggling Bob,GB
2022-09-10 23:35:53,Please let us reorder the dashboard so we can choose what we see at the top! I want to look at my steps the most but other info comes before this!,4,False,Needs an update,jenf8904567,GB
2023-03-29 09:23:26,"The sleep schedule is terrible - difficult to set, impossible to understand if set correctly, etc. Blood pressure tracking does not provide a basic chart tracking trajectory. No improvements with this app over time...just a relentless pursuit of complexity.  Adds near zero value for doctor and patient. I am both! Very disappointing.",1,False,Very disappointing,RJCW101,GB
2022-10-06 07:41:43,Started using this app when I started HRT but it doesn’t allow a way to put in reminders for complex & personalised series eg. Take one medication for 25 days then skip for a few.  Please fix this.,3,False,Mediations section needs improvement,very good life,GB
2023-01-01 08:37:59,"What this stores about me is so wrong. For instance,  it says I’ve been in bed for five hours when I know Ive been in bed for eight, at least. Some bits I don’t bother checking anymore as I know it will just grasp results from out of the air, so why bother!   Good as a pedometer and for storing names and numbers to be contacted in an emergency !",2,False,Rubbish,Dawdee2,GB
2023-02-03 16:08:17,"I have used this app for over 2 years and it has just stopped working. It won’t do the steps automatically and it appears to have stuck, including the time!!",3,False,I can’t use it,twotontex,GB
2023-01-12 22:39:28,"I wish the period/cycle tracking was better. It’s so basic that it’s not the best for the bigger picture. 
Take a look at Clue for a good example. 
Rest of the app is ok but come on Apple you can do better.",3,False,Ok but could be so much better,najnotpul,GB
2022-03-06 21:16:23,"Used to think the step count / km / mile function worked quite well using gps. During the last couple of months this feature fails to work accurately. Today I did an afternoon walk, something over 4 miles according to my car but less than 6000 steps according to the app. App now useless.",1,False,Out of step,etakw,GB
2022-09-19 07:11:14,"I like being able to record my peak flow readings and inhaler usage, however a notes section would be useful to record why the asthma has flared",3,False,Notes section would be helpful for asthma,Kittycatseyes,GB
2023-03-04 23:04:10,"First of all I never take my iPod anywhere so the steps thing is useless. The only thing I really use it for is the headphone volume thingymabob. Pretty soon I might have to start using the period tracking (im 11) and I’m kinda scared 😳😥

By an 11yo whose scared for her period",3,False,Ok(ish),JellyFox (^-^),GB
2022-05-19 07:25:09,I don’t like the way it you can’t  it delete from  your phone on the App Store please fix this problem (I’m on an iPhone 7).i made a sleep schedule and now  I can’t choose the ringtone for my alarm and it still shows the “make your sleep schedule”why just why .update the iPhone 7 on all iPhone 7s,1,False,Really bad please reply,im broke123456635,GB
2023-03-17 06:27:34,"Period prediction is inaccurate and unable to edit or correct it, it’s weeks out and alerts only sometimes. Activity tracking is also inaccurate with steps and distances walking wrong. This app is all completely useless, needs to be more reliable and accurate",1,False,Useless,fortress55,GB
2023-03-24 22:02:28,"Can you add feeling horny to the symptoms for the period tracker part of the app please or even an open box as there are loads more symptoms that can be related to different stages of your menstrual cycle. 

Thanks x",3,False,Add a feature to period tracker please!,m110110110,GB
2022-12-05 20:06:24,Had this for over a year now and it has gone down hill over the last few updates. I’ve now uninstalled it as it just absolutely rubbish. Adding data has gone from simple click to editing like my life depends on it. Simplicity is the main key for users.,1,False,Uninstalled,fkinkrap,GB
2022-12-01 13:22:30,"I love the new info you can get from this, tells me so much when I’m walking",5,False,App update,Jigsaw wizard,GB
2022-09-02 11:23:58,"I’m not receiving my partners health app sharing invite. She can receive mine, but I’m not receiving hers. We both using latest iOS firmware and our iCloud email address is in our contacts card. There is barely any troubleshooting knowledge base articles for this problem online. What am I doing wrong??",1,False,Cannot receive health app invite,Shayne2110,GB
2022-02-08 06:50:05,"You need to fix the step counter. Sometimes it doesn’t count and this is not good. I know it goes off GPS and phone movement but I’m sure you can improve this. 

And when it does count, it takes forever to update.",2,False,Doesn’t count steps sometimes,aki6 iphone 11 pro,GB
2022-09-01 15:45:47,"It keeps saying mine is too high but I play it on my Bluetooth speaker at work, can we have a section that takes this into account please",3,False,Earphone section,Shepster50,GB
2023-04-08 20:44:19,Is health app is ok. But I wish there could be a automatic cycling activity in health app. Not use third-party apps. There is a cycling tracking but it’s useless because it doesn’t detect if I’m cycling or not. The medication feature is pointless because the iPad’s and Mac’s doesn’t support health app.,2,False,Health app,Tashan Palmer,GB
2022-01-14 14:34:45,"Hey 
I like using this section of the health app and it’s great to see it expanding and improving all the time but would like to point out there’s only ‘negative’ symptoms of your cycle eg cramps, pain, sweats, flushes
Would be great to see stuff like ..
High energy 
Elevated mood 
Arousal 
For a more whole/ complete symptoms tracker,
sort of implies there’s only negative elements to a persons menstrual cycle…

Also a space for writing your own note perhaps?",3,False,Cycle tracking feedback,KLO2306,GB
2022-11-20 18:45:20,"A lot of thickies leaving negative comments because they can’t use the technology. 

Good for trends and general awareness of how your health and or fitness is changing.",4,False,Needs refining,JohannesHergert,GB
2021-12-16 07:11:55,"The pedometer no longer updates unless you restart the app and the distance/step bars are now half the size.
These are the only things I use this app for, thanks Apple, it is now almost useless.",2,False,Broken,jaris42,GB
2022-07-01 09:35:21,This app has got so inaccurate over the last two years it’s hardly worth using. It’s stopped recording virtually everything that made it useful. Don’t know if it’s iOS updates that have ruined it but a shame.,1,False,No longer accurate,Yreme2,GB
2022-04-16 13:09:27,Lost the ability to browse sections in search since last update to add data easily,3,False,New update,redhillspraypainter,GB
2022-02-28 22:51:37,"I've managed to walk 6 kilometres today according to my brand new iphone when in fact was sitting mostly all day long. It's counting every time you pick up the phone to look at it as steps.
Ridiculous and totally inaccurate. Pointless.",1,False,Totally rubbish,Ryon888,GB
2023-02-21 02:15:34,"My health records won’t connect at all since I did the new iOS update 

I’m very poorly so rely on being able to view my blood results online and I now can’t 

Please do an update asap so I can’t use this again",1,False,Stopped working since new iOS update,mzmaymk,GB
2022-03-10 17:05:21,"Doesn’t work for my iOS version, Apple developers should allow",4,False,Maybe ok and bad,Joe/Josiah Kapur,GB
2023-01-27 13:32:36,"Hi, to whom this may concern..Developers..please sort out cycle tracking on the app for women that are going through, peri menopause and menopause..I keep being told by the app that I have an irregular cycle, but unable to log why and what symptoms I am going through..🤔",1,False,Puzzled by Apple and Cycle tracking for women,Fayblake,GB
2022-08-14 21:17:38,"Treated myself to the Apple Watch, used it for 7mths before I returned to Fitbit. The apps are just such a chaotic mess- I need four apps to track what I can see on a single Fitbit dashboard - it’s more complicated than it needs to be! Fitbit is much easier to use.",1,False,This added nothing to my life…,piffer79,GB
2021-12-04 04:12:01,I have severe spasms plus I have continence because of the pain. There’s no ability to use steps when you use crutches?,3,False,Needs more updates,Jl21-3,GB
2022-08-08 20:34:02,After IOS update the other day the app doesn't well anymore,3,False,Updated,Nevtrav,GB
